Link,Posting Title,Location,Category,Posting Text
https://philadelphia.craigslist.org/edu/d/darby-lead-and-co-lead-positions/7562000981.html,🍎🍎🍎LEAD AND CO LEAD POSITIONS AVAILABLE 🍎 🍎🍎,philadelphia,edu,"QR Code Link to This Post   The Joshua Tree Early Learning Center is hiring.  Lead Teacher  Co Lead Teacher   Full time   Locations hiring :  Darby, Delaware County  Northern Liberties, Philadelphia  * Specify location in subject email.   Committed to Teaching Children Through Music, Art, and Dramatic Play. Our enriching arts curriculum encourages children to create, perform, and respond to the arts, and helps them to reason and understand the world around them. Art-based learning also develops self discipline, creativity, and confidence that will help children to succeed in school and life.  Position Job Description  We are seeking a reliable Childcare Worker with lots of energy and patience. This Position will mainly be responsible for preparing meals, feeding children, and ensuring overall hygiene, assisting with stimulating and age-appropriate games, lesson plans and tasks, To be successful as a Lead or Co Lead Teacher, you need to have a love for children, understand the principles of child development, be physically fit and able to care for their basic needs, and be informed about what to do in an emergency situation.  Childcare Worker Responsibilities:  * Ensure that children are safe and that their everyday needs are met – this may include diapering, dressing, grooming, and feeding. * Engage in positive interaction with children to build confidence and self-esteem. * Ensure children are kept active, entertained, and engaged in developmental activities. * Effectively discipline children who are misbehaving. * Plan and oversee daily schedules. * Model and encourage good social skills, e.g. strong communication and conflict-resolution skills. * Monitor and report developmental or safety concerns.  Position Requirements: * CDA or degree required * *Degreed preferred* * A qualification in childcare, child development, or childhood education may be required. * Knowledge of the stages of childhood development. * Good communication skills to report on child’s individual needs/performance/development to superiors or parents. * Good writing skills * Physical energy to run around after children all day. * First aid training is strongly preferred * Clean criminal record/background check. *Excellent references.  Job Type: Full-time Salary: $10.50 - $18.50 per hour  Benefits:  * 401(k) *100% Healthcare, Dental and Vision * Employee discount * Paid time off * Referral program * Tuition reimbursement  Schedule:  * 8 hour shift * Day shift * Monday to Friday  Supplemental pay types:  * Signing bonus  Conditions may apply  Education:  * Associate (Preferred)  Experience:  * Early Childhood Education: 3 years (Required)  License/Certification:  * CPR Certification (Preferred) * Child Development Associate Certification (Preferred)  Work Location: Positions are available  * Darby  or *Northern Liberties  Company's website:  * joshuatreeschool.com  Benefit Conditions:  * Waiting period may apply * full-time and Part time employees eligible   COVID-19 Precaution(s):  * Remote interview process * Personal protective equipment provided or required * Temperature screenings * Social distancing guidelines in place * Virtual meetings * Sanitizing, disinfecting, or cleaning procedures in place  Work Location: One location  The Joshua Tree is an EOE and prohibits discrimination on the basis of race, color, sex, sexual orientation, gender identity, religion, creed, national or ethnic origin, citizenship status, age, disability, veteran status, or any other legally protected class."
https://newyork.craigslist.org/brk/edu/d/brooklyn-part-time-kumon-assistant/7561929744.html,Part-Time Kumon Assistant,newyork,edu,"QR Code Link to This Post   Part-Time Kumon Assistant  (Brooklyn)  Part-Time If you are a reliable, honest, energetic, nurturing and caring individual who enjoys working with children ages 3 to 14 yrs, this is a perfect job opportunity for you. Our KUMON Center is focused on providing quality education in math and reading and developing children's skills using KUMON System. Excellent opportunity for COLLEGE STUDENTS.  The current hours of operation are:  3:00 p.m. - 8:00 p.m. two times a week, Monday and Thursday (Brighton Beach).  Your responsibilities will include assisting instructor with various daily responsibilities: *Preparing materials for class work and homework. *Leading children with class work. *Grading homework assignments.  This is a great opportunity to begin or continue your career in education field. If you are interested in gaining experience in child education, please contact me."
https://oneonta.craigslist.org/edu/d/new-berlin-after-school-program-director/7561921940.html,After School Program Director,oneonta,edu,"QR Code Link to This Post   Healthy Kids is one of the North East’s largest providers of Early Learning, Before and After School and Summer Camp Programs with over 100 locations. We are reinventing accessible and affordable child care for today’s families and creating opportunities for caregivers to do what they love (and feel valued while they’re doing it). Join our community to provide the quality program children deserve while pursuing your own professional growth and development.  We are currently looking for a Program Director for our After School Program at Unadilla Valley Central School. The Director is responsible for all aspects of the operation of the Healthy Kids Extended Day Program Site.  APPLY TODAY: https://healthykidsprograms.hire.trakstar.com/jobs/fk0xwzq?source=CraigslistAft  JOB STATUS: Part Time, Non-Exempt  SCHEDULE: Monday-Friday, 2:45pm-6:30pm  PAY: $16.00-17.00 per hour  JOB CONSISTS OF:  Ensure staff and program complies with OCFS guidelines, Healthy Kids Extended Day Program policies and host school policies Direct hands-on activities following the Healthy Kids Curriculum which include fitness, STEAM, academic, art and other group activities as well as homework completion.  Perform management functions such as accurate attendance records, registration and staffing.  Provide continual communication with parents and family members via the Brightwheel App.  Communicate effectively and regularly with your direct report, keeping them abreast of daily occurrences and issues as they arise and in a timely manner, working collaboratively as a team to provide the highest quality of care, a positive working environment and to problem solve proactively.   EDUCATION AND EXPERIENCE:  To be qualified as a director, a person must possess either:  An Associate degree in Child Development, Elementary Education, Physical Education, Recreation or a related field; and two years of direct experience working with children less than 13 years of age, including at least one year in a supervisory capacity in a child care program or related field of work; or  A New York State Children’s Program Administrator Credential; and two years of direct experience working with children less than 13 years of age, including at least one year in a supervisory capacity in a child care program or related field of work;  or   A School-Age Child Care Credential or other Office-recognized credential specific to the school-age developmental period; and two years of direct experience working with children less than 13 years of age, including at least one year in a supervisory capacity in a child care program or related field of work;  or  Two years of college with 18 credits in Child Development, Elementary Education, Physical Education, Recreation or a related field; and two years of direct experience working with children less than 13 years of age, including at least one year in a supervisory capacity in a child care program or related field of work.  QUALIFICATIONS: Must pass a full background check, including fingerprinting, references, SEL & SCR through NYS Office of Children and Family Services. Must be medically fit to perform all job duties, free of communicable disease including TB and provide documentation from a licensed physician within the past year. Warm, friendly, caring, upbeat personality. Exceptional people skills in dealing with young children, parents and staff. Professional, reliable and prompt. Must have the stamina and physical flexibility (walking, sitting, standing, bending, kneeling, pulling, running, reaching, climbing, lifting and carrying up to 50 lbs.) without assistance to participate in children’s activities.  BENEFITS:  Flexible scheduling Paid Time Off Career Development  In addition, we offer competitive benefits for our full time employees including: Paid Holidays Health, Dental and Vision Insurance Life Insurance Short Term and Long Term Disability Insurance 401(k) AFLAC Supplemental Plans  Healthy Kid’s is dedicated to creating a workforce that promotes and supports diversity and inclusion. We prohibit discrimination and harassment of any kind based on race, color, sex, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other protected characteristic as outlined by federal, state, or local laws.  This policy applies to all employment practices within our organization, including hiring, recruiting, promotion, termination, layoff, recall, leave of absence, compensation, benefits, training, and apprenticeship. Healthy Kids Programs makes hiring decisions based solely on qualifications, merit, and business needs at the time. For more information, visit: healthykidsprograms.com."
https://newyork.craigslist.org/mnh/edu/d/new-york-vocal-teacher/7561868896.html,Vocal Teacher,newyork,edu,"QR Code Link to This Post   Middle School is searching for a dynamic music educator to serve as a part-time middle school vocal teacher. Classes meet in the afternoons. With time built in for a weekly arts team meeting and prep, the position spans about 15 hours per week, with additional hours a few weeks a year for showcases and special events. The ideal candidate is experienced in teaching vocal music from a wide variety of genres and time periods to diverse young singers at various skill levels. Candidate should also have strong keyboard skills and experience teaching sight singing, music theory, performance skills and music history. Please submit cover letter and resume."
https://longisland.craigslist.org/edu/d/merrick-daycare-assistant-8am-230pm/7561707673.html,Daycare Assistant 8am-2:30pm,longisland,edu,"QR Code Link to This Post   We are a NYS licensed home based daycare looking for candidates with experience caring for infants and young toddlers ages 0 to 3. We are seeking someone who possesses a sincere commitment and passion for the care and education of young children. If you have raised children on your own, you qualify.  Monday-Friday: 8am-2:30pm.  Environment: A blended age group ranging from 0-4 years of age in a open floor plan that allows for children to interact with each other. Space is equipped with age appropriate equipment and learning activities.  Responsibilities:  Conduct regular birthday celebrations. Conduct circle time. Teach children to have manners. Play games with the children, such as tag, hide-and-seek, or follow the leader. Prepare craft projects with the children. Help children learn to identify colors, shapes, and numbers. Help children learn to identify animals, plants, trees, and other natural things. Feeding and cleaning up of children Cleaning and organization of daycare Interaction with parents  Please reply back with your:  Name, Phone Number, E-mail Address and resume"
https://westernmass.craigslist.org/edu/d/chicopee-piano-teacher-wanted/7561702325.html,Piano Teacher Wanted,westernmass,edu,"QR Code Link to This Post   Descant Music in Holyoke MA is looking to hire a Piano Teacher. No experience needed, but definitely helpful. Initially part time with lots of room for growth. Great relaxed atmosphere.   Check us out: https://www.descant-music.com https://www.facebook.com/descantmusicandartstudio https://www.instagram.com/descantmusicandartstudio  If you are interested, please fill out the job application here: https://www.descant-music.com/employment Serious inquiries only please."
https://philadelphia.craigslist.org/edu/d/ardmore-community-mentor-for/7561657814.html,Community Mentor for Individuals with Disabilities,philadelphia,edu,"QR Code Link to This Post   Carousel Connections builds independence in the home, on the job, and on the go! We provide a comprehensive and innovative “growth-model” support approach that focuses on building relationships and connections to others, self-determination and advocacy, and person-centered planning.   Position: Carousel Connections is seeking to hire dedicated mentors to support and work on skill development for individuals in their home and community. Mentors may also support a small group (1:3) of participating volunteers in a community crew.   Mentors assist individuals in learning, improving, and maintaining the skills they need to be independent in their communities. Mentors teach skills related to managing healthcare needs, cooking, completing household tasks, budgeting and shopping, communication and self-advocacy, and being active in their community through volunteering and by attending community events. In addition, mentors support individuals as they create relationships with others and develop effective routines and tools for the home and community.   Mentors work closely with the Program Directors and engage directly with other mentors, families, and individuals.  Qualifications: Highly organized individual with the ability to follow through, construct creative approaches, and engage with a diverse range of participants and their families.  Understanding of experience with the disabilities community Able to learn and use software for reporting, assessment, and database management Excellent written and spoken communication skills Currently seeking the following work opportunities:  Monday - Friday 1-9 pm  Weekends (9am - 3pm or 3pm-9 pm) Sunday - Thursday varied hours (30-40 hours per week)"
https://newyork.craigslist.org/brk/edu/d/brooklyn-tutors-teachers-needed/7561543592.html,Tutors/Teachers needed,newyork,edu,"QR Code Link to This Post   English, Math, Science (Bio, Chem, Physics), Art, Chess and Coding tutors/teachers wanted for all grades in both in-person and remote learning. Certified teachers would be a plus but not required. Training will be provided.    Please don't hesitate to apply with your resume."
https://hartford.craigslist.org/edu/d/plainville-teacher-assistant/7561449402.html,Teacher Assistant,hartford,edu,"QR Code Link to This Post   Getting your degree in Early Childhood Education? Getting back into the Field?  Do you have a CDA? We are looking for Assistant Teachers for our growing organization.  The successful candidate will have or be working towards an Associate degree in Early Childhood Education.  This position requires a passion for children and learning, ability to communicate and document for reporting of child progress along with participation in parent and community events as necessary."
https://southjersey.craigslist.org/edu/d/piscataway-asl-tutor-virtual/7561366965.html,ASL Tutor Virtual,southjersey,edu,QR Code Link to This Post   American Sign Language Tutor - Virtual Experience preferred  Must pass background check and Cari check References Required Per-Diem  Or Part-time (Possibly leading to full-time if desired) Please email your resume with references
https://worcester.craigslist.org/edu/d/concord-looking-for-partner-for-working/7561358953.html,Looking for a partner for working business,worcester,edu,"QR Code Link to This Post   Established New England Mobile children studio is looking for a partner.  No financial or material investment necessary.  The partner and the current owner  will form a separate legal partnership, where the partner will actively participate in increasing the existing customer base and business activity for which will share the profits from all of the above.  The eventual partner must have experience in early childhood education and be comfortable to develop new business in the New England area.  The potential of Raddo mobile studio is very high. Because it is ran out of unique, patent pending expandable truck, there are no related expenses if the studio hasn’t been booked. Except for marketing efforts ,there is NO rent, labor, utilities, inventory,etc. Meanwhile profit margins are fold times compared to expenses.  Although the Covid pandemic restricted vendors from visiting children educational institutions for the last couple of years, 90% of customers who booked our studio during 2021, CONTACTED and BOOKED US during 2022.  To get more information on the above, please visit our website https://www.raddo.net/"
https://newyork.craigslist.org/fct/edu/d/darien-tutor-teacher/7561173423.html,tutor/teacher,newyork,edu,"QR Code Link to This Post   We are looking for a kind and organized teacher/tutor for our son whose currently an 8th grader.  He needs help completing homework for all subjects (math, english, science, healthy living, and social studies).    We would love to have someone at least 3 or 4 times a week for 2 hours each time after school (possibly 3pm to 5pm) Monday, Tuesday, Wednesday or Thursday (also flexible for Saturday morning if needed for extra reviews or tests).  My son needs help and structure so all his homework is submitted on time.  He's super bright and capable and easy to work with.  He needs help organizing his priorities and completing his school tasks and being ready for quizzes and tests.  Please send me your resume/contact information with references. We would like to start as soon as possible and the commitment should be until school ends.  We look forward to meeting the right candidate."
https://newjersey.craigslist.org/edu/d/closter-taekwondo-master-instructor/7560861030.html,Taekwondo Master/Instructor,newjersey,edu,"QR Code Link to This Post   Tiger Kim’s Taekwondo Center has been teaching students the art of Taekwondo for over 30 years in Closter New Jersey.  As our business grows, we are looking for an individual to join our instructor team.  Requirements: •	Taekwondo black belt certificate holder •	Energetic & positive personality •	Excellent team player •	Be punctual and disciplined •	Good hygiene •	Clean criminal background •	Reliable transportation  Offers: •	Full or part time positions available •	Base salary plus commission, depending on your qualifications. •	Good growth potential  Please send us your resume with photo. We look forward to hearing from you soon."
https://newyork.craigslist.org/brk/edu/d/brooklyn-executive-director-of/7560797438.html,Executive Director of Community-Based Business and Career School,newyork,edu,"QR Code Link to This Post   We are a newly formed boutique community-based business and career training school, operating in collaboration and partnership with a major international higher learning institution.  Our mission is to educate, train, inspire and prepare our students to succeed in their professional careers and lives.   We are currently seeking an Executive Director at our Brooklyn NY (Flatbush area) campus location.   Responsibilities -Oversee student recruitment and admissions  -Develop and maintain relationships with community yeshiva high schools for the purpose of recruitment -Advertise and host school open houses -Respond to and follow up on recruiting leads, messages, emails and other correspondence -Attend job fairs, conferences, and other networking events as a representative of the program -Implement and manage student application and admissions process -Schedule and interview candidates for the program -Guide applicants through the application and admissions process by helping them to assess their skills, education and career goals in order to choose the education program that best matches their needs and abilities. -Review student applications -Provide support as needed and work in collaboration with colleagues that manage job placement services for students -Liaison between Trustee Committee and Partner College -Manage and maintain a budget for the organization  Qualifications  -Entrepreneurial energy and vision, out-of-the-box thinking, and outstanding drive for success -Strong familiarity with and knowledge of the Jewish education world in Brooklyn, including yeshivas and Jewish day schools  -Well-organized, motivated individual, with excellent communication (oral, written, and listening) skills -Student recruitment experience -Experience working in higher education   Salary Commensurate with experience. If interested in this position, please email a cover letter, resume and salary requirements."
https://newyork.craigslist.org/lgi/edu/d/great-neck-talented-math-instructors/7560793388.html,Talented Math Instructors / Math Tutors Wanted!,newyork,edu,"QR Code Link to This Post   Great Part Time Job Opportunity: Hiring Now!  Become a Mathnasium Instructor and join our mission to help students in grades K-12 get ahead in math, no matter their starting point! Mathnasium is looking for some talented local undergraduate and graduate students who would like to earn some extra money and a wealth of experience in teaching!  If you have a passion for teaching and/or mathematics, Mathnasium is a great training ground for educators and STEM leaders of the future.  Learn how to instruct students of all ages, while keeping your math skills sharp!  Who We Are:   Across North America and all over the world, Mathnasium Learning Centers are committed to teaching children math so that they understand it, master it, and love it. Our world-class curriculum is built upon the Mathnasium Method™— the result of decades of hands-on instruction and development — and has changed the lives of children since 2002.  Visit https://www.mathnasium.com/greatneck/ for more information about Mathnasium.   Why Work with Us:   At Mathnasium of Great Neck, we’re passionate about both our students and our employees!  We set ourselves apart by providing Mathnasium Math Instructor / Tutors with:         A rewarding opportunity to transform the lives of K-12th grade students     Consistent, but flexible part-time hours after school and on weekends     A fun, supportive, and encouraging work culture     Opportunities for advancement     Continuous (paid) training on effective teaching methodologies     All necessary curriculum and instructional tools provided      Mathnasiums are everywhere! The experience you gain with us is portable wherever life may take you!   If you are driven, motivated, and eager to make a difference, we would love to meet you!   Job Responsibilities:       Teach/tutor in-center, online, and/or via hybrid delivery using the Mathnasium Method™, terminology, and teaching practices     Assist students with math homework and test preparation     Work collaboratively with team members to deliver individualized instruction in a group setting     Assess students’ learning progress and engagement throughout instructional sessions     Become proficient with digital educational materials and processes     Support the maintenance of a safe and professional learning environment   Qualifications:       Passion for math and working with students     Excellent interpersonal skills     Eagerness to learn and be trained     Exceptional math competency through at least Algebra 2     Ability to balance various ongoing tasks     Able to commit at least 2 days (full shifts) on a regular basis   Who Should Apply:      Undergraduate and graduate college students with a background in education, mathematics and/or engineering     College graduates looking for a bridge opportunity to a teaching or graduate career  If you are looking for a regular part-time position, this may be for you!  This is NOT a remote position.  We are looking for instructors who will work in-center with our students.   All applicants will be required to take a math literacy test to demonstrate math proficiency, provide work authorization, and pass a background check.  Compensation: $20.00 per hour"
https://newyork.craigslist.org/mnh/edu/d/new-york-hiring-babysitters-nannies/7560784007.html,Hiring Babysitters/Nannies – Flexible Hours,newyork,edu,"QR Code Link to This Post   Are you looking for a flexible way to earn more money? Families on Care.com are urgently hiring for part-time & full-time caregivers in your area. Top caregivers can make up to $1,000/week!    As a nanny on Care.com, you can search for and apply to jobs, set your own rate and choose your own schedule.    Care.com offers access to a wide variety of child care jobs. Responsibilities may include, but are not limited to:     Coordinating age-appropriate activities Bathing and diaper changing Meal preparation Assistance with bedtime and morning routines Transportation Light housekeeping    No prior experience is required. All experience levels are welcome to Care.com.    A new job is posted on Care.com every 14 seconds! Sign up today and start searching for child care jobs in your area. Apply Here. Care.com helps connect caregivers with families seeking high-quality care for their loved ones. For caregivers, Care.com is a job & benefit hub offering access to full-time, part-time, and one-time jobs, plus access to benefits. Caregivers may choose their schedule and set their own rate. All experience levels are welcome.   Search words: nannying jobs, babysitting jobs, babysitter, sitter jobs, nanny, teacher, educator, daycare jobs, day care, afterschool jobs, after-school jobs, caretaker, special needs caregiver jobs, tutoring jobs, tutor jobs, early childhood education caregiver, jobs for retirees, temporary work, temp work."
https://newjersey.craigslist.org/edu/d/fair-lawn-substitute-teacher-no/7560699985.html,Substitute Teacher - No Experience Needed!,newjersey,edu,"QR Code Link to This Post   Staffing 100s of districts in New Jersey including Fair Lawn and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Minimum of 60 College Credits OR NJ Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits:  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Pay: $90.00 - $140.00 per day  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule"
https://newjersey.craigslist.org/edu/d/newark-substitute-teacher-no-experience/7560699288.html,Substitute Teacher - No Experience Needed!,newjersey,edu,"QR Code Link to This Post   Staffing 100s of districts in New Jersey including Newark and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Minimum of 60 College Credits OR NJ Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits:  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Pay: $90.00 - $140.00 per day  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule"
https://southjersey.craigslist.org/edu/d/camden-substitute-teacher-no-experience/7560698336.html,Substitute Teacher - No Experience Needed!,southjersey,edu,"QR Code Link to This Post   Staffing 100s of districts in New Jersey including Camden and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Minimum of 60 College Credits OR NJ Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits:  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Pay: $90.00 - $140.00 per day  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule"
https://southjersey.craigslist.org/edu/d/atlantic-city-substitute-teacher-no/7560697657.html,Substitute Teacher - No Experience Needed!,southjersey,edu,"QR Code Link to This Post   Staffing 100s of districts in New Jersey including Atlantic City and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Minimum of 60 College Credits OR NJ Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits:  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule"
https://philadelphia.craigslist.org/edu/d/philadelphia-substitute-teacher-no/7560696044.html,Substitute Teacher - No Experience Needed!,philadelphia,edu,"QR Code Link to This Post   Our recruiters are staffing positions in 100s of Pennsylvania School Districts, including Philadelphia and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Bachelor’s Degree OR PA Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Pay: From $151.00 per day  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule  Work Location: One location"
https://cnj.craigslist.org/edu/d/woodbridge-substitute-teacher-no/7560695377.html,Substitute Teacher - No Experience Needed!,cnj,edu,"QR Code Link to This Post   Staffing 100s of districts in New Jersey including Woodbridge and many more!  Click Here to Apply!  Make an impact - Develop career skills - Flexible schedule  Accepting applications from both certified substitute teachers and those with no teaching experience. Our recruiting coordinators are ready to help you through the entire application and onboarding process.  Qualifications to Apply: No previous experience or certification required  Minimum of 60 College Credits OR NJ Teaching Certification Onboarding Process: Your dedicated hiring coordinator will guide you through  Verification of existing certifications and proof of education Obtaining your substitute teacher certification (if necessary) In-person Federal fingerprinting appointment (if necessary) Tuberculosis test dated within 6 months from date of hire Free online substitute teacher training completion Job Description:  Substitute teachers carry out the daily educational program when a teacher is absent. As a substitute teacher, you will have an opportunity to amplify and develop your teaching expertise, provide a great learning experience for students and become an integral part of the school’s educational team!  This position follows and teaches lesson plans, aids students in understanding subject matter, and ensures that regular classroom routines are followed.  Responsibilities:  Administer day to day lesson plan and provide quality instruction of classroom Maintain a safe and orderly classroom environment Report any student injuries, illness, and serious discipline problems to school administration Perform additional duties as directed by school administration Benefits:  Full suite of benefits including: medical, dental, vision, and 401k Ongoing job training + support Career advancement - partner districts routinely hire our substitutes for full-time teaching positions Hundreds of daily substitute opportunities available – our online portal allows you to choose jobs on the days you want in your nearby school districts Job Types: Full-time, Part-time  Pay: $90.00 - $140.00 per day  Click Here to Apply!  Benefits:  401(k) Dental insurance Employee discount Flexible schedule Health insurance Vision insurance Schedule:  4 hour shift 8 hour shift Day shift Monday to Friday No nights No weekends On call Self-determined schedule"
